EvtN	HitN	TrackID	Energy	DetID	Process	DOI	HP	Time
398047	1	1	60	0	1	1	912	0.479294	
398577	1	1	60	0	1	1	912	0.485589	
398608	1	1	60	0	1	1	912	0.479887	
398811	1	1	0	0	3	1	912	0.480971	
398811	2	1	60	0	1	1	912	0.481512	
398865	1	1	60	0	1	1	912	0.481974	
398970	1	1	60	0	1	1	912	0.484322	
398971	1	1	60	0	1	1	912	0.486683	
399020	1	1	60	0	1	1	912	0.486634	
399227	1	1	60	0	1	1	912	0.481842	
399242	1	1	0	0	3	1	912	0.486997	
399242	2	1	60	0	1	1	912	0.48713	
399310	1	1	60	0	1	1	912	0.491549	
399425	1	1	60	0	1	1	912	0.487857	
399510	1	1	0.502212	0	2	1	912	0.48187	
399510	2	1	59.4978	0	1	1	912	0.482777	
399913	1	1	60	0	1	1	912	0.488351	
399923	1	1	60	0	1	1	912	0.498148	
400024	1	1	60	0	1	1	912	0.491978	
400529	1	1	60	0	1	1	912	0.491477	
400577	1	1	60	0	1	1	912	0.484482	
400748	1	1	60	0	1	1	912	0.485143	
400841	1	1	60	0	1	1	912	0.487012	
401314	1	1	60	0	1	1	912	0.49168	
401415	1	1	60	0	1	1	912	0.491033	
401743	1	1	60	0	1	1	912	0.480238	
401873	1	1	60	0	1	1	912	0.488621	
402068	1	1	60	0	1	1	912	0.489233	
402086	1	1	60	0	1	1	912	0.487848	
402098	1	1	60	0	1	1	912	0.488216	
402108	1	1	60	0	1	1	912	0.500695	
402148	1	1	0	0	3	1	912	0.488825	
402148	2	1	60	0	1	1	912	0.490501	
402255	1	1	60	0	1	1	912	0.486753	
402411	1	1	60	0	1	1	912	0.489809	
402449	1	1	60	0	1	1	912	0.502238	
402488	1	1	60	0	1	1	912	0.486613	
402755	1	1	60	0	1	1	912	0.49079	
402773	1	1	60	0	1	1	912	0.484548	
402786	1	1	60	0	1	1	912	0.483224	
402801	1	1	60	0	1	1	912	0.486087	
402820	1	1	60	0	1	1	912	0.487003	
402937	1	1	60	0	1	1	912	0.488261	
402942	1	1	60	0	1	1	912	0.48691	
403190	1	1	60	0	1	1	912	0.480805	
403364	1	1	60	0	1	1	912	0.481671	
403719	1	1	60	0	1	1	912	0.484273	
403873	1	1	60	0	1	1	912	0.487153	
404136	1	1	60	0	1	1	912	0.480582	
404334	1	1	60	0	1	1	912	0.486044	
404377	1	1	60	0	1	1	912	0.490678	
404595	1	1	60	0	1	1	912	0.489443	
404803	1	1	0	0	3	1	912	0.483056	
404803	2	1	60	0	1	1	912	0.483212	
404994	1	1	60	0	1	1	912	0.487612	
405219	1	1	60	0	1	1	912	0.489691	
405607	1	1	60	0	1	1	912	0.500023	
405947	1	1	60	0	1	1	912	0.489237	
405997	1	1	60	0	1	1	912	0.480376	
406138	1	1	60	0	1	1	912	0.483249	
406142	1	1	60	0	1	1	912	0.47963	
406540	1	1	60	0	1	1	912	0.487469	
406630	1	1	60	0	1	1	912	0.4812	
406841	1	1	60	0	1	1	912	0.487954	
406908	1	1	60	0	1	1	912	0.50018	
407059	1	1	60	0	1	1	912	0.486235	
407086	1	1	60	0	1	1	912	0.503009	
407296	1	1	60	0	1	1	912	0.48091	
407426	1	1	60	0	1	1	912	0.496235	
407655	1	1	60	0	1	1	912	0.48866	
407694	1	1	60	0	1	1	912	0.480374	
407787	1	1	60	0	1	1	912	0.482123	
408116	1	1	60	0	1	1	912	0.49004	
408120	1	1	60	0	1	1	912	0.479398	
408156	1	1	60	0	1	1	912	0.48343	
408181	1	1	60	0	1	1	912	0.482789	
408540	1	1	60	0	1	1	912	0.481566	
408678	1	1	60	0	1	1	912	0.484194	
409489	1	1	60	0	1	1	912	0.479039	
409727	1	1	60	0	1	1	912	0.490821	
409758	1	1	60	0	1	1	912	0.504417	
409848	1	1	60	0	1	1	912	0.488649	
409881	1	1	60	0	1	1	912	0.480094	
410230	1	1	60	0	1	1	912	0.489371	
410237	1	1	60	0	1	1	912	0.486687	
410292	1	1	60	0	1	1	912	0.489231	
410444	1	1	60	0	1	1	912	0.488106	
410520	1	1	60	0	1	1	912	0.498966	
410579	1	1	60	0	1	1	912	0.496063	
410904	1	1	60	0	1	1	912	0.497123	
410928	1	1	60	0	1	1	912	0.499742	
411052	1	1	60	0	1	1	912	0.489504	
411103	1	1	60	0	1	1	912	0.485992	
411341	1	1	60	0	1	1	912	0.479702	
411367	1	1	60	0	1	1	912	0.481218	
411513	1	1	60	0	1	1	912	0.481046	
411581	1	1	60	0	1	1	912	0.485428	
412075	1	1	0	0	3	1	912	0.479662	
412075	2	1	60	0	1	1	912	0.479669	
412189	1	1	60	0	1	1	912	0.482128	
412225	1	1	60	0	1	1	912	0.485663	
412263	1	1	60	0	1	1	912	0.479059	
412399	1	1	60	0	1	1	912	0.482889	
412450	1	1	60	0	1	1	912	0.48807	
412744	1	1	60	0	1	1	912	0.486318	
412831	1	1	60	0	1	1	912	0.486074	
412932	1	1	60	0	1	1	912	0.479609	
412978	1	1	60	0	1	1	912	0.484789	
413005	1	1	60	0	1	1	912	0.482283	
413014	1	1	60	0	1	1	912	0.486109	
413471	1	1	60	0	1	1	912	0.486361	
413489	1	1	1.43249	0	2	1	912	0.489182	
413489	2	1	0	0	3	1	912	0.489817	
413489	3	1	58.5675	0	1	1	912	0.490248	
413580	1	1	60	0	1	1	912	0.48013	
413682	1	1	60	0	1	1	912	0.497486	
413784	1	1	60	0	1	1	912	0.498267	
414061	1	1	60	0	1	1	912	0.48304	
414176	1	1	60	0	1	1	912	0.487928	
414312	1	1	60	0	1	1	912	0.484256	
414343	1	1	60	0	1	1	912	0.486657	
414633	1	1	60	0	1	1	912	0.502918	
414678	1	1	60	0	1	1	912	0.482834	
414789	1	1	60	0	1	1	912	0.486627	
415426	1	1	60	0	1	1	912	0.490556	
415666	1	1	60	0	1	1	912	0.48162	
415700	1	1	0	0	3	1	912	0.492526	
415700	2	1	60	0	1	1	912	0.493447	
416304	1	1	0	0	3	1	912	0.482681	
416304	2	1	3.07757	0	2	1	912	0.484612	
416304	3	1	56.9224	0	1	1	912	0.484935	
416331	1	1	60	0	1	1	912	0.489204	
416620	1	1	10.3472	0	2	1	912	0.506347	
416620	2	1	49.6528	0	1	1	912	0.506722	
416624	1	1	60	0	1	1	912	0.487458	
416685	1	1	60	0	1	1	912	0.487481	
416824	1	1	60	0	1	1	912	0.481692	
417007	1	1	60	0	1	1	912	0.486378	
417180	1	1	60	0	1	1	912	0.479026	
417248	1	1	60	0	1	1	912	0.485255	
417371	1	1	60	0	1	1	912	0.484477	
417503	1	1	60	0	1	1	912	0.480051	
417622	1	1	60	0	1	1	912	0.483539	
417765	1	1	60	0	1	1	912	0.480305	
417802	1	1	60	0	1	1	912	0.487829	
417972	1	1	60	0	1	1	912	0.477846	
418050	1	1	60	0	1	1	912	0.497131	
418064	1	1	60	0	1	1	912	0.478161	
418130	1	1	60	0	1	1	912	0.486577	
418204	1	1	60	0	1	1	912	0.490818	
418300	1	1	0	0	3	1	912	0.505808	
418300	2	1	0	0	4	1	912	0.506093	
418556	1	1	60	0	1	1	912	0.484974	
418628	1	1	60	0	1	1	912	0.488883	
418768	1	1	60	0	1	1	912	0.490345	
418850	1	1	60	0	1	1	912	0.484867	
418872	1	1	60	0	1	1	912	0.482144	
418982	1	1	60	0	1	1	912	0.494504	
419219	1	1	60	0	1	1	912	0.489274	
419354	1	1	60	0	1	1	912	0.499134	
419524	1	1	60	0	1	1	912	0.494537	
419599	1	1	60	0	1	1	912	0.485108	
419730	1	1	60	0	1	1	912	0.489399	
419865	1	1	60	0	1	1	912	0.482036	
419903	1	1	60	0	1	1	912	0.478598	
419925	1	1	60	0	1	1	912	0.480947	
420015	1	1	60	0	1	1	912	0.489033	
420142	1	1	60	0	1	1	912	0.499902	
420181	1	1	60	0	1	1	912	0.489185	
420309	1	1	60	0	1	1	912	0.479619	
420360	1	1	60	0	1	1	912	0.481023	
420620	1	1	60	0	1	1	912	0.482318	
420849	1	1	0	0	3	1	912	0.485673	
420849	2	1	60	0	1	1	912	0.485843	
421580	1	1	60	0	1	1	912	0.490199	
421945	1	1	60	0	1	1	912	0.500316	
421975	1	1	60	0	1	1	912	0.488999	
422063	1	1	60	0	1	1	912	0.479929	
422083	1	1	60	0	1	1	912	0.482948	
422288	1	1	60	0	1	1	912	0.480774	
422536	1	1	60	0	1	1	912	0.481903	
422584	1	1	60	0	1	1	912	0.482132	
422743	1	1	60	0	1	1	912	0.484618	
422746	1	1	60	0	1	1	912	0.487954	
422813	1	1	60	0	1	1	912	0.489908	
423167	1	1	60	0	1	1	912	0.484643	
423247	1	1	60	0	1	1	912	0.487249	
423433	1	1	60	0	1	1	912	0.490975	
423442	1	1	60	0	1	1	912	0.481991	
423448	1	1	60	0	1	1	912	0.481765	
423565	1	1	60	0	1	1	912	0.492121	
423776	1	1	60	0	1	1	912	0.481049	
423801	1	1	60	0	1	1	912	0.484529	
424212	1	1	60	0	1	1	912	0.480501	
424228	1	1	60	0	1	1	912	0.490927	
424570	1	1	60	0	1	1	912	0.484316	
424636	1	1	60	0	1	1	912	0.4972	
424869	1	1	60	0	1	1	912	0.47911	
425015	1	1	60	0	1	1	912	0.502182	
425087	1	1	60	0	1	1	912	0.49577	
425545	1	1	60	0	1	1	912	0.485821	
425812	1	1	60	0	1	1	912	0.479875	
426150	1	1	60	0	1	1	912	0.479028	
426169	1	1	60	0	1	1	912	0.505706	
426466	1	1	60	0	1	1	912	0.479688	
426595	1	1	60	0	1	1	912	0.483247	
426624	1	1	60	0	1	1	912	0.482633	
426716	1	1	60	0	1	1	912	0.490037	
426849	1	1	60	0	1	1	912	0.495862	
426945	1	1	60	0	1	1	912	0.487397	
427198	1	1	60	0	1	1	912	0.48562	
427220	1	1	60	0	1	1	912	0.484473	
427230	1	1	60	0	1	1	912	0.480627	
427433	1	1	60	0	1	1	912	0.4915	
427591	1	1	60	0	1	1	912	0.512519	
427772	1	1	60	0	1	1	912	0.484691	
428021	1	1	60	0	1	1	912	0.48756	
428121	1	1	60	0	1	1	912	0.4799	
428282	1	1	60	0	1	1	912	0.480381	
428394	1	1	60	0	1	1	912	0.486367	
428869	1	1	60	0	1	1	912	0.487051	
429187	1	1	60	0	1	1	912	0.492008	
429235	1	1	60	0	1	1	912	0.478411	
429349	1	1	60	0	1	1	912	0.487954	
429599	1	1	60	0	1	1	912	0.507724	
429740	1	1	60	0	1	1	912	0.479745	
429757	1	1	60	0	1	1	912	0.478737	
429908	1	1	60	0	1	1	912	0.482908	
429971	1	1	60	0	1	1	912	0.486295	
430292	1	1	60	0	1	1	912	0.479899	
430533	1	1	60	0	1	1	912	0.485265	
430589	1	1	60	0	1	1	912	0.482039	
430716	1	1	0	0	3	1	912	0.491777	
430716	2	1	60	0	1	1	912	0.493235	
430755	1	1	60	0	1	1	912	0.48447	
430894	1	1	60	0	1	1	912	0.480445	
430984	1	1	0	0	3	1	912	0.491827	
430984	2	1	60	0	1	1	912	0.492629	
430987	1	1	60	0	1	1	912	0.491248	
431043	1	1	0	0	3	1	912	0.488085	
431043	2	1	60	0	1	1	912	0.489528	
431264	1	1	60	0	1	1	912	0.503904	
431351	1	1	60	0	1	1	912	0.491338	
431434	1	1	0	0	4	1	912	0.491451	
431485	1	1	60	0	1	1	912	0.480413	
431845	1	1	60	0	1	1	912	0.479578	
432126	1	1	60	0	1	1	912	0.497301	
432280	1	1	60	0	1	1	912	0.484033	
432323	1	1	11.3913	0	2	1	912	0.494552	
432323	2	1	48.6087	0	1	1	912	0.495589	
432471	1	1	60	0	1	1	912	0.482886	
432562	1	1	60	0	1	1	912	0.497519	
433226	1	1	60	0	1	1	912	0.487591	
433402	1	1	60	0	1	1	912	0.506465	
433407	1	1	60	0	1	1	912	0.504874	
433532	1	1	60	0	1	1	912	0.480209	
433773	1	1	60	0	1	1	912	0.484203	
433948	1	1	60	0	1	1	912	0.48349	
434112	1	1	60	0	1	1	912	0.511989	
434327	1	1	1.46957	0	2	1	912	0.488402	
434327	2	1	58.5304	0	1	1	912	0.489855	
434958	1	1	60	0	1	1	912	0.488581	
435130	1	1	60	0	1	1	912	0.485483	
435177	1	1	60	0	1	1	912	0.494751	
435387	1	1	60	0	1	1	912	0.488529	
435436	1	1	60	0	1	1	912	0.497723	
435816	1	1	60	0	1	1	912	0.48472	
435845	1	1	60	0	1	1	912	0.498045	
435903	1	1	60	0	1	1	912	0.479816	
436149	1	1	60	0	1	1	912	0.491958	
436295	1	1	60	0	1	1	912	0.489013	
436620	1	1	60	0	1	1	912	0.480229	
436694	1	1	0.820831	0	2	1	912	0.488322	
436694	2	1	59.1792	0	1	1	912	0.488628	
436850	1	1	60	0	1	1	912	0.487384	
436928	1	1	60	0	1	1	912	0.486571	
437065	1	1	60	0	1	1	912	0.487273	
437095	1	1	60	0	1	1	912	0.479109	
437135	1	1	60	0	1	1	912	0.484157	
437243	1	1	60	0	1	1	912	0.478356	
437357	1	1	60	0	1	1	912	0.491198	
437397	1	1	60	0	1	1	912	0.481733	
437435	1	1	60	0	1	1	912	0.485785	
437993	1	1	60	0	1	1	912	0.481979	
438424	1	1	60	0	1	1	912	0.485803	
438544	1	1	60	0	1	1	912	0.481613	
438788	1	1	60	0	1	1	912	0.480491	
438917	1	1	60	0	1	1	912	0.498484	
438948	1	1	60	0	1	1	912	0.488123	
439004	1	1	60	0	1	1	912	0.478058	
439136	1	1	60	0	1	1	912	0.503848	
439219	1	1	60	0	1	1	912	0.491956	
439254	1	1	60	0	1	1	912	0.487588	
439257	1	1	60	0	1	1	912	0.500672	
439301	1	1	60	0	1	1	912	0.486584	
439570	1	1	60	0	1	1	912	0.491606	
439585	1	1	60	0	1	1	912	0.490131	
439866	1	1	60	0	1	1	912	0.485129	
439899	1	1	60	0	1	1	912	0.502655	
440080	1	1	60	0	1	1	912	0.482002	
440230	1	1	60	0	1	1	912	0.479241	
440380	1	1	0	0	3	1	912	0.488338	
440380	2	1	60	0	1	1	912	0.491926	
440494	1	1	60	0	1	1	912	0.489182	
440507	1	1	60	0	1	1	912	0.498716	
440589	1	1	60	0	1	1	912	0.488494	
440794	1	1	60	0	1	1	912	0.479038	
440851	1	1	60	0	1	1	912	0.507358	
441015	1	1	60	0	1	1	912	0.503041	
441204	1	1	60	0	1	1	912	0.491668	
441507	1	1	60	0	1	1	912	0.485991	
441825	1	1	60	0	1	1	912	0.48358	
441833	1	1	60	0	1	1	912	0.481678	
442210	1	1	60	0	1	1	912	0.483663	
442227	1	1	60	0	1	1	912	0.480319	
442237	1	1	60	0	1	1	912	0.480469	
442507	1	1	60	0	1	1	912	0.482193	
442616	1	1	60	0	1	1	912	0.485173	
442682	1	1	60	0	1	1	912	0.491705	
442695	1	1	60	0	1	1	912	0.488107	
442799	1	1	60	0	1	1	912	0.491387	
443179	1	1	60	0	1	1	912	0.479255	
443422	1	1	60	0	1	1	912	0.487685	
443553	1	1	60	0	1	1	912	0.487725	
443704	1	1	60	0	1	1	912	0.48829	
444059	1	1	8.89821	0	2	1	912	0.483928	
444059	2	1	51.1018	0	1	1	912	0.484286	
444151	1	1	60	0	1	1	912	0.479192	
444361	1	1	60	0	1	1	912	0.483059	
444591	1	1	60	0	1	1	912	0.48431	
444999	1	1	60	0	1	1	912	0.484905	
445217	1	1	60	0	1	1	912	0.483001	
445872	1	1	60	0	1	1	912	0.487338	
445927	1	1	60	0	1	1	912	0.481015	
446019	1	1	60	0	1	1	912	0.488098	
446036	1	1	60	0	1	1	912	0.482467	
446071	1	1	60	0	1	1	912	0.495174	
446087	1	1	60	0	1	1	912	0.47796	
446209	1	1	60	0	1	1	912	0.478839	
446291	1	1	60	0	1	1	912	0.47767	
446449	1	1	60	0	1	1	912	0.484959	
446660	1	1	60	0	1	1	912	0.492992	
447029	1	1	60	0	1	1	912	0.498645	
447210	1	1	60	0	1	1	912	0.484716	
447580	1	1	0	0	3	1	912	0.478712	
447580	2	1	0	0	4	1	912	0.480863	
447771	1	1	60	0	1	1	912	0.489294	
447926	1	1	60	0	1	1	912	0.508699	
448035	1	1	60	0	1	1	912	0.486274	
448043	1	1	60	0	1	1	912	0.492028	
448076	1	1	60	0	1	1	912	0.484385	
448290	1	1	60	0	1	1	912	0.491806	
448507	1	1	60	0	1	1	912	0.484236	
448608	1	1	60	0	1	1	912	0.48921	
448726	1	1	60	0	1	1	912	0.506483	
448875	1	1	60	0	1	1	912	0.48153	
448966	1	1	60	0	1	1	912	0.486903	
449030	1	1	60	0	1	1	912	0.486945	
449046	1	1	0	0	3	1	912	0.483207	
449046	2	1	60	0	1	1	912	0.483568	
449115	1	1	0	0	3	1	912	0.487725	
449115	2	1	60	0	1	1	912	0.48959	
449217	1	1	60	0	1	1	912	0.498826	
449245	1	1	60	0	1	1	912	0.487546	
449270	1	1	60	0	1	1	912	0.490269	
449340	1	1	60	0	1	1	912	0.492757	
449379	1	1	60	0	1	1	912	0.490777	
449589	1	1	60	0	1	1	912	0.481946	
449861	1	1	0	0	3	1	912	0.478232	
449861	2	1	60	0	1	1	912	0.479166	
449917	1	1	60	0	1	1	912	0.489419	
449920	1	1	60	0	1	1	912	0.501613	
450076	1	1	60	0	1	1	912	0.482658	
450130	1	1	0	0	3	1	912	0.49058	
450130	2	1	60	0	1	1	912	0.491036	
450195	1	1	60	0	1	1	912	0.485096	
450241	1	1	60	0	1	1	912	0.49719	
450297	1	1	60	0	1	1	912	0.491831	
450346	1	1	60	0	1	1	912	0.484966	
450353	1	1	60	0	1	1	912	0.492101	
450461	1	1	0	0	3	1	912	0.492463	
450461	2	1	60	0	1	1	912	0.492741	
450534	1	1	60	0	1	1	912	0.483803	
450560	1	1	60	0	1	1	912	0.488534	
450722	1	1	60	0	1	1	912	0.504486	
450732	1	1	60	0	1	1	912	0.48056	
450777	1	1	60	0	1	1	912	0.478495	
450820	1	1	60	0	1	1	912	0.48259	
450982	1	1	60	0	1	1	912	0.504619	
451116	1	1	60	0	1	1	912	0.482316	
451453	1	1	60	0	1	1	912	0.484613	
451455	1	1	60	0	1	1	912	0.487256	
451655	1	1	60	0	1	1	912	0.479031	
451818	1	1	60	0	1	1	912	0.486876	
451921	1	1	60	0	1	1	912	0.482404	
451937	1	1	60	0	1	1	912	0.481464	
452006	1	1	60	0	1	1	912	0.479511	
452061	1	1	60	0	1	1	912	0.486804	
452128	1	1	60	0	1	1	912	0.489964	
452288	1	1	60	0	1	1	912	0.480694	
452326	1	1	60	0	1	1	912	0.488962	
452442	1	1	60	0	1	1	912	0.501803	
452581	1	1	60	0	1	1	912	0.498723	
452593	1	1	60	0	1	1	912	0.488611	
452675	1	1	60	0	1	1	912	0.487539	
452921	1	1	60	0	1	1	912	0.482928	
453143	1	1	60	0	1	1	912	0.48662	
453258	1	1	60	0	1	1	912	0.486663	
453349	1	1	60	0	1	1	912	0.481907	
453722	1	1	60	0	1	1	912	0.479353	
453743	1	1	60	0	1	1	912	0.48773	
453933	1	1	60	0	1	1	912	0.479741	
454344	1	1	60	0	1	1	912	0.485118	
454349	1	1	60	0	1	1	912	0.489214	
454370	1	1	60	0	1	1	912	0.485279	
454587	1	1	0	0	4	1	912	0.508353	
454912	1	1	60	0	1	1	912	0.491349	
454954	1	1	60	0	1	1	912	0.505038	
455081	1	1	60	0	1	1	912	0.491459	
455097	1	1	60	0	1	1	912	0.486864	
455209	1	1	60	0	1	1	912	0.485261	
455398	1	1	60	0	1	1	912	0.480226	
455676	1	1	60	0	1	1	912	0.482946	
455800	1	1	60	0	1	1	912	0.479621	
455894	1	1	60	0	1	1	912	0.503533	
455995	1	1	60	0	1	1	912	0.483236	
456098	1	1	60	0	1	1	912	0.477667	
456227	1	1	60	0	1	1	912	0.503534	
456370	1	1	60	0	1	1	912	0.495062	
456371	1	1	60	0	1	1	912	0.482816	
456718	1	1	0	0	4	1	912	0.491626	
456863	1	1	60	0	1	1	912	0.489128	
457343	1	1	60	0	1	1	912	0.480703	
457644	1	1	60	0	1	1	912	0.484175	
457921	1	1	60	0	1	1	912	0.487561	
457950	1	1	60	0	1	1	912	0.48345	
457966	1	1	1.12927	0	2	1	912	0.48144	
457966	2	1	58.8707	0	1	1	912	0.483808	
457981	1	1	60	0	1	1	912	0.484497	
458017	1	1	60	0	1	1	912	0.500039	
458043	1	1	60	0	1	1	912	0.496587	
458313	1	1	60	0	1	1	912	0.505874	
458365	1	1	60	0	1	1	912	0.486871	
458584	1	1	60	0	1	1	912	0.491789	
458661	1	1	60	0	1	1	912	0.484084	
458743	1	1	60	0	1	1	912	0.482341	
458829	1	1	60	0	1	1	912	0.507184	
458912	1	1	60	0	1	1	912	0.48437	
459068	1	1	60	0	1	1	912	0.489194	
459736	1	1	60	0	1	1	912	0.489718	
459995	1	1	60	0	1	1	912	0.485938	
460136	1	1	60	0	1	1	912	0.487451	
460148	1	1	60	0	1	1	912	0.488365	
460198	1	1	60	0	1	1	912	0.490731	
460205	1	1	60	0	1	1	912	0.480791	
460298	1	1	60	0	1	1	912	0.488299	
460636	1	1	60	0	1	1	912	0.485202	
461269	1	1	60	0	1	1	912	0.479733	
461371	1	1	60	0	1	1	912	0.479162	
461404	1	1	60	0	1	1	912	0.498139	
461585	1	1	60	0	1	1	912	0.491195	
461744	1	1	60	0	1	1	912	0.487322	
461929	1	1	60	0	1	1	912	0.483083	
461988	1	1	60	0	1	1	912	0.487572	
462160	1	1	60	0	1	1	912	0.490318	
462199	1	1	60	0	1	1	912	0.482341	
462312	1	1	60	0	1	1	912	0.484257	
462442	1	1	60	0	1	1	912	0.487664	
462466	1	1	60	0	1	1	912	0.483966	
462695	1	1	60	0	1	1	912	0.489241	
462702	1	1	60	0	1	1	912	0.486242	
462775	1	1	60	0	1	1	912	0.48337	
462810	1	1	60	0	1	1	912	0.49126	
462919	1	1	60	0	1	1	912	0.487902	
463254	1	1	60	0	1	1	912	0.501231	
463358	1	1	60	0	1	1	912	0.48138	
463436	1	1	60	0	1	1	912	0.496962	
463693	1	1	60	0	1	1	912	0.488373	
463744	1	1	60	0	1	1	912	0.488533	
463771	1	1	60	0	1	1	912	0.495419	
464063	1	1	60	0	1	1	912	0.480318	
464086	1	1	7.06527	0	2	1	912	0.489773	
464086	2	1	52.9347	0	1	1	912	0.490144	
464113	1	1	60	0	1	1	912	0.491168	
464134	1	1	60	0	1	1	912	0.481323	
464144	1	1	60	0	1	1	912	0.479527	
464174	1	1	60	0	1	1	912	0.49948	
464404	1	1	60	0	1	1	912	0.498593	
464473	1	1	60	0	1	1	912	0.482756	
464553	1	1	60	0	1	1	912	0.479733	
464857	1	1	60	0	1	1	912	0.486712	
464877	1	1	60	0	1	1	912	0.501431	
464916	1	1	0	0	4	1	912	0.491609	
464921	1	1	60	0	1	1	912	0.48681	
464997	1	1	60	0	1	1	912	0.481206	
465220	1	1	60	0	1	1	912	0.480013	
465328	1	1	60	0	1	1	912	0.48139	
465539	1	1	60	0	1	1	912	0.504788	
465648	1	1	60	0	1	1	912	0.488371	
465728	1	1	60	0	1	1	912	0.50053	
465995	1	1	60	0	1	1	912	0.481948	
466607	1	1	60	0	1	1	912	0.481076	
466908	1	1	60	0	1	1	912	0.501996	
467133	1	1	60	0	1	1	912	0.48475	
467155	1	1	60	0	1	1	912	0.483384	
467308	1	1	60	0	1	1	912	0.480985	
467573	1	1	60	0	1	1	912	0.485599	
467576	1	1	60	0	1	1	912	0.480977	
467766	1	1	60	0	1	1	912	0.50389	
467803	1	1	0	0	3	1	912	0.486349	
467803	2	1	60	0	1	1	912	0.48721	
467922	1	1	60	0	1	1	912	0.48328	
468180	1	1	60	0	1	1	912	0.508097	
468382	1	1	60	0	1	1	912	0.493248	
468554	1	1	60	0	1	1	912	0.489222	
468915	1	1	60	0	1	1	912	0.489233	
469096	1	1	60	0	1	1	912	0.479732	
469298	1	1	60	0	1	1	912	0.480688	
469406	1	1	60	0	1	1	912	0.480972	
469493	1	1	60	0	1	1	912	0.478808	
469754	1	1	60	0	1	1	912	0.478198	
469767	1	1	60	0	1	1	912	0.504938	
470115	1	1	60	0	1	1	912	0.497622	
470491	1	1	60	0	1	1	912	0.478981	
470577	1	1	60	0	1	1	912	0.48213	
470654	1	1	60	0	1	1	912	0.489579	
470781	1	1	60	0	1	1	912	0.485949	
471134	1	1	60	0	1	1	912	0.497626	
471371	1	1	60	0	1	1	912	0.486025	
471624	1	1	60	0	1	1	912	0.4864	
471738	1	1	60	0	1	1	912	0.487685	
471790	1	1	60	0	1	1	912	0.496971	
471792	1	1	60	0	1	1	912	0.493308	
471798	1	1	60	0	1	1	912	0.48247	
471910	1	1	60	0	1	1	912	0.491147	
472132	1	1	60	0	1	1	912	0.493147	
472309	1	1	60	0	1	1	912	0.47976	
472336	1	1	60	0	1	1	912	0.483364	
472535	1	1	60	0	1	1	912	0.482229	
472598	1	1	60	0	1	1	912	0.490351	
472647	1	1	60	0	1	1	912	0.489598	
472833	1	1	60	0	1	1	912	0.479947	
472947	1	1	60	0	1	1	912	0.489903	
473146	1	1	4.17151	0	2	1	912	0.486547	
473146	2	1	55.8285	0	1	1	912	0.487038	
473184	1	1	60	0	1	1	912	0.48333	
473191	1	1	60	0	1	1	912	0.487187	
473423	1	1	0	0	3	1	912	0.481416	
473423	2	1	0	0	4	1	912	0.481691	
473483	1	1	60	0	1	1	912	0.491502	
473549	1	1	60	0	1	1	912	0.491387	
473601	1	1	60	0	1	1	912	0.48764	
473739	1	1	60	0	1	1	912	0.484119	
473953	1	1	60	0	1	1	912	0.506934	
474072	1	1	60	0	1	1	912	0.504148	
474100	1	1	60	0	1	1	912	0.499484	
474163	1	1	60	0	1	1	912	0.501905	
474443	1	1	60	0	1	1	912	0.488257	
475097	1	1	60	0	1	1	912	0.505077	
475340	1	1	0	0	4	1	912	0.491749	
475534	1	1	60	0	1	1	912	0.480036	
475629	1	1	6.11602	0	2	1	912	0.488356	
475629	2	1	53.884	0	1	1	912	0.489134	
475690	1	1	60	0	1	1	912	0.481055	
475968	1	1	60	0	1	1	912	0.500819	
476069	1	1	60	0	1	1	912	0.502084	
476074	1	1	60	0	1	1	912	0.478954	
476229	1	1	60	0	1	1	912	0.483926	
476257	1	1	60	0	1	1	912	0.498096	
476290	1	1	60	0	1	1	912	0.499775	
476839	1	1	60	0	1	1	912	0.483717	
476997	1	1	60	0	1	1	912	0.498507	
477017	1	1	60	0	1	1	912	0.491224	
477046	1	1	60	0	1	1	912	0.499169	
477136	1	1	60	0	1	1	912	0.488704	
477326	1	1	60	0	1	1	912	0.491668	
477366	1	1	60	0	1	1	912	0.505769	
477486	1	1	60	0	1	1	912	0.480413	
477579	1	1	60	0	1	1	912	0.479493	
477884	1	1	60	0	1	1	912	0.479174	
477900	1	1	60	0	1	1	912	0.481827	
477909	1	1	60	0	1	1	912	0.483939	
477988	1	1	60	0	1	1	912	0.488544	
478125	1	1	60	0	1	1	912	0.483183	
478300	1	1	60	0	1	1	912	0.497439	
478316	1	1	60	0	1	1	912	0.495472	
478317	1	1	60	0	1	1	912	0.479493	
478619	1	1	60	0	1	1	912	0.480629	
479042	1	1	60	0	1	1	912	0.489133	
479060	1	1	60	0	1	1	912	0.481723	
479143	1	1	60	0	1	1	912	0.501773	
479600	1	1	60	0	1	1	912	0.505486	
480019	1	1	60	0	1	1	912	0.494204	
480035	1	1	60	0	1	1	912	0.487104	
480051	1	1	60	0	1	1	912	0.486058	
480105	1	1	60	0	1	1	912	0.494207	
480158	1	1	60	0	1	1	912	0.496196	
480336	1	1	60	0	1	1	912	0.483005	
480354	1	1	0	0	4	1	912	0.491423	
480533	1	1	60	0	1	1	912	0.481903	
480617	1	1	60	0	1	1	912	0.480979	
480824	1	1	60	0	1	1	912	0.482725	
480982	1	1	60	0	1	1	912	0.482935	
481069	1	1	60	0	1	1	912	0.478092	
